"id","year","age","class","degree","sex","marital","race","region","partyid","happy","relig","cappun","finalter","natspac","natarms","conclerg","confed","conpress","conjudge","consci","conlegis","zodiac","oversamp","postlife"
1,1982,"41","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","NEW ENGLAND","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY","1","ONLY SOME","TAURUS",1.235,NA
850,1982,"23","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME","1","A GREAT DEAL","ARIES",1.235,NA
492,1982,"41","LOWER CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","UNHAPPY","CATHOLIC","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","TAURUS",1.235,NA
418,1982,"58","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","MOUNTAIN","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","VIRGO",1.235,NA
132,1982,"35","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","HARDLY ANY","SCORPIO",1.235,NA
524,1982,"35","WORKING CLASS","BACHELOR","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","SCORPIO",1.235,NA
801,1982,"26","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","MIDDLE ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","2","ONLY SOME","SCORPIO",0.3778,NA
2089,1982,"24","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","W. SOU. CENTRAL","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","VIRGO",0.3778,NA
343,1982,"58","WORKING CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME","1","A GREAT DEAL","TAURUS",1.235,NA
172,1982,"43","WORKING CLASS","JUNIOR COLLEGE","MALE","MARRIED","BLACK","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","2","ONLY SOME","LIBRA",0.3778,NA
1106,1982,"36","MIDDLE CLASS","GRADUATE","FEMALE","NEVER MARRIED","WHITE","E. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","CAPRICORN",1.235,NA
1342,1982,"26","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CANCER",1.235,NA
610,1982,"36","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","ARIES",1.235,NA
1405,1982,"36","WORKING CLASS","JUNIOR COLLEGE","MALE","DIVORCED","WHITE","PACIFIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","AQUARIUS",1.235,NA
3050,1982,"62","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","BLACK","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","VIRGO",0.3778,NA
3209,1982,"49","WORKING CLASS","JUNIOR COLLEGE","FEMALE","DIVORCED","BLACK","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","LIBRA",0.3778,NA
1310,1982,"25","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","CAPRICORN",1.235,NA
679,1982,"60","MIDDLE CLASS","BACHELOR","MALE","NEVER MARRIED","WHITE","W. NOR. CENTRAL","INDEPENDENT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","LEO",1.235,NA
41,1982,"66","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","ARIES",1.235,NA
980,1982,"58","MIDDLE CLASS","BACHELOR","MALE","NEVER MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",1.235,NA
1228,1982,"56","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","ONLY SOME","ARIES",1.235,NA
453,1982,"68","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LEO",1.235,NA
2014,1982,"35","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","BLACK","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","PISCES",0.3778,NA
372,1982,"34","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","A GREAT DEAL","LEO",1.235,NA
1501,1982,"24","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","2","A GREAT DEAL","AQUARIUS",1.235,NA
454,1982,"25","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","OTHER","PACIFIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","VIRGO",1.235,NA
561,1982,"31","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","PISCES",1.235,NA
1066,1982,"51","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","A GREAT DEAL","GEMINI",1.235,NA
1272,1982,"68","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","INDEPENDENT","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1.235,NA
706,1982,"19","MIDDLE CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","IND,NEAR REP","UNHAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","CAPRICORN",1.235,NA
1476,1982,"26","WORKING CLASS","BACHELOR","FEMALE","NEVER MARRIED","BLACK","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","2","ONLY SOME","CAPRICORN",0.3778,NA
2005,1982,"46","WORKING CLASS","GRADUATE","MALE","SEPARATED","BLACK","MIDDLE ATLANTIC","INDEPENDENT","UNHAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","AQUARIUS",0.3778,NA
2061,1982,"29","WORKING CLASS","LT HIGH SCHOOL","MALE","SEPARATED","BLACK","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",0.3778,NA
373,1982,"29","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","W. SOU. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO LITTLE","ABOUT RIGHT","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1.235,NA
82,1982,"82","MIDDLE CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","AQUARIUS",1.235,NA
2064,1982,"40","WORKING CLASS","BACHELOR","MALE","SEPARATED","BLACK","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","OTHER","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","LIBRA",0.3778,NA
323,1982,"21","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY","1","ONLY SOME","GEMINI",1.235,NA
607,1982,"41","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","LEO",1.235,NA
904,1982,"36","WORKING CLASS","GRADUATE","FEMALE","MARRIED","BLACK","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO MUCH","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","SCORPIO",0.3778,NA
440,1982,"52","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LIBRA",1.235,NA
1171,1982,"89 OR OLDER","UPPER CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1.235,NA
1134,1982,"28","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","A GREAT DEAL","1","HARDLY ANY","CAPRICORN",1.235,NA
1286,1982,"24","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LIBRA",1.235,NA
473,1982,"67","MIDDLE CLASS","BACHELOR","FEMALE","WIDOWED","WHITE","PACIFIC","STRONG DEMOCRAT","UNHAPPY","NONE","OPPOSE","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","ARIES",1.235,NA
1115,1982,"46","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","BLACK","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","CAPRICORN",0.3778,NA
122,1982,"66","MIDDLE CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MIDDLE ATLANTIC","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY","1","ONLY SOME","GEMINI",1.235,NA
764,1982,"49","LOWER CLASS","BACHELOR","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","WORSE","TOO LITTLE","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","LIBRA",1.235,NA
745,1982,"43","MIDDLE CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","NEW ENGLAND","NOT STR DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO LITTLE","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","TAURUS",1.235,NA
114,1982,"61","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","WORSE","TOO LITTLE","TOO MUCH","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY","1","HARDLY ANY","AQUARIUS",1.235,NA
1471,1982,"23","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","2","ONLY SOME","CAPRICORN",1.235,NA
1081,1982,"33","WORKING CLASS","BACHELOR","FEMALE","MARRIED","WHITE","E. SOU. CENTRAL","IND,NEAR DEM","HAPPY","NONE","OPPOSE","BETTER","TOO LITTLE","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","2","ONLY SOME","AQUARIUS",1.235,NA
821,1982,"41","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","AQUARIUS",1.235,NA
137,1982,"30","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",1.235,NA
1392,1982,"39","MIDDLE CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","MOUNTAIN","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","SAGITTARIUS",1.235,NA
2059,1982,"34","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","BLACK","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","NONE","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",0.3778,NA
3089,1982,"34","WORKING CLASS","BACHELOR","FEMALE","MARRIED","BLACK","W. SOU. CENTRAL","NOT STR DEMOCRAT","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME","1","ONLY SOME","CAPRICORN",0.3778,NA
944,1982,"27","WORKING CLASS","HIGH SCHOOL","MALE","SEPARATED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","ARIES",1.235,NA
1248,1982,"31","LOWER CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","PACIFIC","IND,NEAR DEM","UNHAPPY","NONE","FAVOR","WORSE","TOO LITTLE","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","AQUARIUS",1.235,NA
267,1982,"24","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. NOR. CENTRAL","INDEPENDENT","HAPPY","NONE","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","SAGITTARIUS",1.235,NA
817,1982,"24","MIDDLE CLASS","BACHELOR","MALE","NEVER MARRIED","OTHER","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","NONE","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","CAPRICORN",1.235,NA
1438,1982,"31","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","TAURUS",1.235,NA
68,1982,"74","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","AQUARIUS",1.235,NA
1038,1982,"25","WORKING CLASS","BACHELOR","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","PISCES",1.235,NA
290,1982,"40","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","NONE","FAVOR","BETTER","TOO LITTLE","TOO MUCH","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1.235,NA
3145,1982,"49","WORKING CLASS","GRADUATE","FEMALE","MARRIED","BLACK","E. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","TAURUS",0.3778,NA
367,1982,"38","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","W. SOU. CENTRAL","NOT STR DEMOCRAT","UNHAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","TOO LITTLE","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","ARIES",1.235,NA
964,1982,"40","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","ARIES",1.235,NA
615,1982,"42","WORKING CLASS","LT HIGH SCHOOL","FEMALE","DIVORCED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","ARIES",1.235,NA
1167,1982,"37","MIDDLE CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","PACIFIC","NOT STR REPUBLICAN","UNHAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","ABOUT RIGHT","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","VIRGO",1.235,NA
837,1982,"52","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","WORSE","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","ONLY SOME","CANCER",1.235,NA
3220,1982,"80","MIDDLE CLASS","HIGH SCHOOL","MALE","WIDOWED","BLACK","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","TAURUS",0.3778,NA
1090,1982,"35","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","TAURUS",1.235,NA
1509,1983,"27","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","W. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","A GREAT DEAL","LEO",1,"YES"
1320,1983,"44","MIDDLE CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","SAGITTARIUS",1,"YES"
986,1983,"28","MIDDLE CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","ONLY SOME","CAPRICORN",1,"YES"
1251,1983,"61","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","BLACK","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","SAGITTARIUS",1,"NO"
645,1983,"21","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
1577,1983,"58","WORKING CLASS","HIGH SCHOOL","MALE","WIDOWED","WHITE","MIDDLE ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","LIBRA",1,"YES"
1354,1983,"31","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
